UserID,TotalEnrollments,UniqueCourses,UniqueCategories,UniqueLevels,TotalSpend,AverageTransactionAmount,Age,Gender,AgeGroup,ActivitySegment
U01154,2,2,2,2,0.0,0.0,24,Male,18-25,Low Activity
U01155,4,4,4,2,212.39,53.0975,32,Female,26-35,Moderate Activity
U01156,2,2,2,2,0.0,0.0,30,Male,26-35,Low Activity
U01157,4,4,4,2,487.92,121.98,31,Female,26-35,Moderate Activity
U01158,12,12,10,3,1213.9299999999998,101.16083333333331,35,Male,26-35,Very High Activity
U01159,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U01160,4,4,4,2,266.25,66.5625,15,Female,<18,Moderate Activity
U01161,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U01162,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U01163,13,13,4,3,1719.94,132.30307692307693,24,Male,18-25,Very High Activity
U01164,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U01165,2,2,2,2,346.71,173.355,24,Male,18-25,Low Activity
U01166,2,2,2,2,285.05,142.525,21,Male,18-25,Low Activity
U01167,11,11,9,3,645.69,58.69909090909091,16,Female,<18,Very High Activity
U01168,1,1,1,1,37.89,37.89,27,Female,26-35,Low Activity
U01169,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U01170,14,14,8,3,2739.04,195.6457142857143,27,Female,26-35,Very High Activity
U01171,1,1,1,1,327.99,327.99,19,Male,18-25,Low Activity
U01172,3,3,3,2,301.98,100.66000000000001,30,Male,26-35,Moderate Activity
U01173,3,3,3,1,346.71,115.57,26,Female,26-35,Moderate Activity
U01174,1,1,1,1,89.59,89.59,15,Female,<18,Low Activity
U01175,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U01176,3,3,3,2,0.0,0.0,20,Male,18-25,Moderate Activity
U01177,13,13,9,3,538.86,41.45076923076923,16,Male,<18,Very High Activity
U01178,2,2,2,2,0.0,0.0,21,Female,18-25,Low Activity
U01179,2,2,2,2,594.81,297.405,31,Female,26-35,Low Activity
U01180,13,13,10,3,1707.59,131.3530769230769,18,Male,18-25,Very High Activity
U01181,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01182,3,3,3,3,383.34,127.77999999999999,25,Female,18-25,Moderate Activity
U01183,2,2,2,2,0.0,0.0,21,Female,18-25,Low Activity
U01184,1,1,1,1,53.86,53.86,31,Male,26-35,Low Activity
U01185,2,2,2,2,670.63,335.315,28,Male,26-35,Low Activity
U01186,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U01187,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01188,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01189,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U01190,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U01191,1,1,1,1,472.28,472.28,28,Female,26-35,Low Activity
U01192,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U01193,2,2,2,1,487.92,243.96,20,Female,18-25,Low Activity
U01194,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U01195,1,1,1,1,487.92,487.92,23,Male,18-25,Low Activity
U01196,2,2,2,1,277.15,138.575,21,Female,18-25,Low Activity
U01197,14,14,9,3,632.95,45.21071428571429,28,Male,26-35,Very High Activity
U01198,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U01199,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U01200,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U01201,1,1,1,1,177.34,177.34,28,Male,26-35,Low Activity
U01202,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U01203,16,16,11,3,1827.61,114.225625,15,Male,<18,Very High Activity
U01204,3,3,2,2,0.0,0.0,17,Female,<18,Moderate Activity
U01205,2,2,2,1,330.07,165.035,27,Male,26-35,Low Activity
U01206,1,1,1,1,37.89,37.89,15,Female,<18,Low Activity
U01207,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01208,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01209,2,2,2,1,0.0,0.0,20,Male,18-25,Low Activity
U01210,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U01211,1,1,1,1,490.9,490.9,32,Female,26-35,Low Activity
U01212,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U01213,1,1,1,1,177.34,177.34,20,Female,18-25,Low Activity
U01214,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U01215,1,1,1,1,490.9,490.9,15,Female,<18,Low Activity
U01216,1,1,1,1,37.89,37.89,15,Male,<18,Low Activity
U01217,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U01218,1,1,1,1,487.92,487.92,34,Male,26-35,Low Activity
U01219,1,1,1,1,117.68,117.68,16,Male,<18,Low Activity
U01220,1,1,1,1,285.05,285.05,29,Female,26-35,Low Activity
U01221,13,13,8,3,1246.52,95.88615384615385,32,Male,26-35,Very High Activity
U01222,3,3,2,3,415.51,138.50333333333333,19,Female,18-25,Moderate Activity
U01223,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U01224,11,11,8,3,1662.67,151.1518181818182,23,Female,18-25,Very High Activity
U01225,2,2,2,1,0.0,0.0,30,Female,26-35,Low Activity
U01226,2,2,2,2,276.37,138.185,31,Female,26-35,Low Activity
U01227,1,1,1,1,327.99,327.99,15,Male,<18,Low Activity
U01228,4,4,3,3,432.15,108.0375,28,Male,26-35,Moderate Activity
U01229,2,2,2,2,0.0,0.0,27,Female,26-35,Low Activity
U01230,3,3,3,3,37.89,12.63,23,Female,18-25,Moderate Activity
U01231,14,14,9,3,1794.67,128.19071428571428,21,Female,18-25,Very High Activity
U01232,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01233,11,11,8,3,1564.55,142.23181818181817,28,Male,26-35,Very High Activity
U01234,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01235,14,14,9,3,1659.11,118.50785714285713,27,Female,26-35,Very High Activity
U01236,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U01237,13,13,8,3,1279.42,98.41692307692308,24,Male,18-25,Very High Activity
U01238,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U01239,12,12,9,3,2182.67,181.88916666666668,20,Male,18-25,Very High Activity
U01240,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U01241,2,2,2,1,0.0,0.0,25,Male,18-25,Low Activity
U01242,2,2,2,1,37.89,18.945,22,Male,18-25,Low Activity
U01243,2,2,2,2,326.02,163.01,31,Female,26-35,Low Activity
U01244,14,14,11,3,1829.42,130.67285714285714,30,Female,26-35,Very High Activity
U01245,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U01246,2,2,2,2,0.0,0.0,27,Male,26-35,Low Activity
U01247,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U01248,2,2,2,1,0.78,0.39,16,Male,<18,Low Activity
U01249,14,14,9,3,2031.51,145.10785714285714,25,Male,18-25,Very High Activity
U01250,15,15,10,3,578.35,38.556666666666665,27,Female,26-35,Very High Activity
U01251,2,2,2,1,0.0,0.0,29,Male,26-35,Low Activity
U01252,1,1,1,1,415.51,415.51,19,Female,18-25,Low Activity
U01253,1,1,1,1,212.39,212.39,17,Male,<18,Low Activity
U01254,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U01255,4,4,4,1,178.12,44.53,29,Female,26-35,Moderate Activity
U01256,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U01257,2,2,2,2,0.0,0.0,29,Female,26-35,Low Activity
U01258,4,4,4,3,837.6099999999999,209.40249999999997,25,Male,18-25,Moderate Activity
U01259,1,1,1,1,394.26,394.26,18,Female,18-25,Low Activity
U01260,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U01261,13,13,10,3,1543.8000000000002,118.75384615384617,25,Male,18-25,Very High Activity
U01262,4,4,4,3,577.51,144.3775,29,Female,26-35,Moderate Activity
U01263,1,1,1,1,490.9,490.9,17,Female,<18,Low Activity
U01264,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01265,2,2,2,1,0.0,0.0,23,Male,18-25,Low Activity
U01266,14,14,8,3,1950.9,139.35,18,Female,18-25,Very High Activity
U01267,14,14,11,3,1581.46,112.96142857142857,30,Female,26-35,Very High Activity
U01268,13,13,9,3,1192.24,91.71076923076923,33,Male,26-35,Very High Activity
U01269,1,1,1,1,326.02,326.02,25,Female,18-25,Low Activity
U01270,2,2,2,2,0.0,0.0,19,Male,18-25,Low Activity
U01271,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U01272,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U01273,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U01274,1,1,1,1,346.71,346.71,32,Female,26-35,Low Activity
U01275,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U01276,2,2,2,1,0.0,0.0,27,Female,26-35,Low Activity
U01277,12,12,8,3,177.34,14.778333333333334,26,Female,26-35,Very High Activity
U01278,2,2,2,2,89.59,44.795,16,Female,<18,Low Activity
U01279,3,3,3,2,299.57,99.85666666666667,29,Female,26-35,Moderate Activity
U01280,12,12,7,3,913.6500000000001,76.1375,26,Female,26-35,Very High Activity
U01281,13,13,10,3,875.9000000000001,67.37692307692308,23,Female,18-25,Very High Activity
U01282,3,3,3,2,0.0,0.0,26,Male,26-35,Moderate Activity
U01283,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01284,15,15,11,3,2437.75,162.51666666666668,34,Female,26-35,Very High Activity
U01285,4,4,2,3,0.78,0.195,35,Female,26-35,Moderate Activity
U01286,13,13,7,3,1821.19,140.09153846153848,27,Male,26-35,Very High Activity
U01287,12,12,9,3,1971.19,164.26583333333335,33,Female,26-35,Very High Activity
U01288,2,2,2,2,177.34,88.67,18,Male,18-25,Low Activity
U01289,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01290,14,14,10,3,506.84000000000003,36.20285714285715,16,Male,<18,Very High Activity
U01291,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U01292,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U01293,1,1,1,1,394.26,394.26,33,Male,26-35,Low Activity
U01294,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01295,4,4,4,2,395.41,98.8525,34,Female,26-35,Moderate Activity
U01296,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U01297,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01298,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U01299,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U01300,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U01301,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01302,2,2,2,2,0.0,0.0,19,Female,18-25,Low Activity
U01303,2,2,2,2,117.68,58.84,23,Female,18-25,Low Activity
U01304,2,2,2,1,0.0,0.0,33,Female,26-35,Low Activity
U01305,3,3,3,2,0.0,0.0,22,Female,18-25,Moderate Activity
U01306,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U01307,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U01308,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U01309,2,2,2,2,0.0,0.0,35,Male,26-35,Low Activity
U01310,3,3,3,2,0.0,0.0,21,Female,18-25,Moderate Activity
U01311,1,1,1,1,327.99,327.99,27,Male,26-35,Low Activity
U01312,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U01313,3,3,3,2,248.1,82.7,31,Male,26-35,Moderate Activity
U01314,2,2,2,2,299.57,149.785,26,Female,26-35,Low Activity
U01315,13,13,9,3,1870.02,143.8476923076923,33,Male,26-35,Very High Activity
U01316,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U01317,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U01318,14,14,11,3,1337.15,95.51071428571429,18,Female,18-25,Very High Activity
U01319,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U01320,4,4,4,3,285.05,71.2625,20,Male,18-25,Moderate Activity
U01321,14,14,8,3,852.9399999999999,60.92428571428571,35,Male,26-35,Very High Activity
U01322,12,12,8,3,760.6400000000001,63.38666666666668,26,Female,26-35,Very High Activity
U01323,2,2,2,2,0.0,0.0,15,Male,<18,Low Activity
U01324,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01325,2,2,2,1,177.34,88.67,18,Female,18-25,Low Activity
U01326,2,2,2,2,0.78,0.39,15,Female,<18,Low Activity
U01327,1,1,1,1,487.92,487.92,23,Male,18-25,Low Activity
U01328,1,1,1,1,248.1,248.1,27,Male,26-35,Low Activity
U01329,1,1,1,1,276.37,276.37,15,Female,<18,Low Activity
U01330,2,2,2,2,0.0,0.0,20,Female,18-25,Low Activity
U01331,13,13,8,3,1288.06,99.08153846153846,16,Male,<18,Very High Activity
U01332,12,12,8,3,1377.3400000000001,114.77833333333335,20,Male,18-25,Very High Activity
U01333,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01334,13,13,9,3,661.19,50.860769230769236,35,Female,26-35,Very High Activity
U01335,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U01336,14,14,9,3,870.65,62.18928571428571,33,Male,26-35,Very High Activity
U01337,16,16,10,3,1242.9,77.68125,32,Female,26-35,Very High Activity
U01338,3,3,3,1,0.0,0.0,15,Male,<18,Moderate Activity
U01339,2,2,2,1,415.51,207.755,35,Male,26-35,Low Activity
U01340,2,2,2,2,415.51,207.755,32,Female,26-35,Low Activity
U01341,3,3,2,2,117.68,39.22666666666667,29,Male,26-35,Moderate Activity
U01342,2,2,2,2,0.0,0.0,25,Male,18-25,Low Activity
U01343,14,14,9,3,1956.72,139.7657142857143,32,Male,26-35,Very High Activity
U01344,14,14,7,3,680.3,48.59285714285714,25,Female,18-25,Very High Activity
U01345,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U01346,15,15,11,3,1390.85,92.72333333333333,16,Male,<18,Very High Activity
U01347,13,13,9,3,820.38,63.106153846153845,20,Male,18-25,Very High Activity
U01348,2,2,2,2,0.0,0.0,29,Female,26-35,Low Activity
U01349,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U01350,13,13,8,3,1088.15,83.70384615384616,16,Female,<18,Very High Activity
U01351,2,2,2,2,0.78,0.39,16,Male,<18,Low Activity
U01352,13,13,9,3,1319.58,101.50615384615384,25,Male,18-25,Very High Activity
U01353,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U01354,2,2,2,2,0.0,0.0,15,Male,<18,Low Activity
U01355,13,13,8,3,1449.74,111.51846153846154,28,Female,26-35,Very High Activity
U01356,3,3,3,2,89.59,29.863333333333333,26,Female,26-35,Moderate Activity
U01357,1,1,1,1,0.78,0.78,28,Female,26-35,Low Activity
U01358,1,1,1,1,37.89,37.89,31,Male,26-35,Low Activity
U01359,2,2,2,2,0.0,0.0,18,Female,18-25,Low Activity
U01360,1,1,1,1,119.04,119.04,22,Female,18-25,Low Activity
U01361,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U01362,3,3,3,2,0.0,0.0,26,Male,26-35,Moderate Activity
U01363,2,2,2,2,0.0,0.0,25,Male,18-25,Low Activity
U01364,13,13,9,3,1734.8,133.44615384615383,16,Female,<18,Very High Activity
U01365,14,14,11,3,1709.25,122.08928571428571,25,Male,18-25,Very High Activity
U01366,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U01367,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U01368,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U01369,1,1,1,1,0.0,0.0,21,Male,18-25,Low Activity
U01370,3,3,3,2,276.37,92.12333333333333,21,Female,18-25,Moderate Activity
U01371,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U01372,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U01373,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01374,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U01375,13,13,9,3,1934.77,148.82846153846154,22,Male,18-25,Very High Activity
U01376,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U01377,4,4,3,3,833.09,208.2725,16,Male,<18,Moderate Activity
U01378,2,2,2,1,472.28,236.14,35,Male,26-35,Low Activity
U01379,2,2,2,1,299.57,149.785,22,Male,18-25,Low Activity
U01380,1,1,1,1,37.89,37.89,26,Male,26-35,Low Activity
U01381,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01382,1,1,1,1,326.02,326.02,22,Female,18-25,Low Activity
U01383,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U01384,3,3,3,2,472.28,157.42666666666665,23,Female,18-25,Moderate Activity
U01385,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U01386,1,1,1,1,487.92,487.92,16,Male,<18,Low Activity
U01387,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U01388,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01389,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01390,2,2,2,2,0.0,0.0,33,Female,26-35,Low Activity
U01391,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01392,3,3,3,2,248.1,82.7,29,Female,26-35,Moderate Activity
U01393,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01394,14,14,9,3,680.0699999999999,48.576428571428565,26,Female,26-35,Very High Activity
U01395,14,14,9,3,1137.83,81.27357142857143,31,Male,26-35,Very High Activity
U01396,3,3,3,1,394.26,131.42,17,Female,<18,Moderate Activity
U01397,13,13,8,3,887.1,68.23846153846154,28,Male,26-35,Very High Activity
U01398,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U01399,16,16,8,3,1648.93,103.058125,20,Male,18-25,Very High Activity
U01400,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U01401,1,1,1,1,327.99,327.99,19,Female,18-25,Low Activity
U01402,4,4,4,3,383.34,95.835,19,Female,18-25,Moderate Activity
U01403,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01404,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U01405,12,12,9,3,1034.4099999999999,86.20083333333332,35,Male,26-35,Very High Activity
U01406,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U01407,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U01408,2,2,2,1,0.0,0.0,18,Male,18-25,Low Activity
U01409,4,4,3,3,591.3199999999999,147.82999999999998,31,Male,26-35,Moderate Activity
U01410,1,1,1,1,37.89,37.89,17,Male,<18,Low Activity
U01411,15,15,9,3,1440.09,96.006,21,Male,18-25,Very High Activity
U01412,3,3,3,2,58.1,19.366666666666667,16,Male,<18,Moderate Activity
U01413,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01414,16,16,11,3,1200.1,75.00625,35,Female,26-35,Very High Activity
U01415,3,3,3,2,1086.1399999999999,362.0466666666666,18,Male,18-25,Moderate Activity
U01416,2,2,2,2,326.02,163.01,22,Female,18-25,Low Activity
U01417,2,2,1,2,346.71,173.355,26,Female,26-35,Low Activity
U01418,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U01419,2,2,2,1,327.99,163.995,34,Female,26-35,Low Activity
U01420,3,3,3,2,339.69,113.23,34,Female,26-35,Moderate Activity
U01421,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U01422,2,2,2,2,490.9,245.45,16,Male,<18,Low Activity
U01423,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U01424,1,1,1,1,415.51,415.51,28,Female,26-35,Low Activity
U01425,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U01426,1,1,1,1,89.59,89.59,24,Male,18-25,Low Activity
U01427,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U01428,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01429,15,15,10,3,829.17,55.278,31,Female,26-35,Very High Activity
U01430,13,13,10,3,1296.6799999999998,99.74461538461537,19,Female,18-25,Very High Activity
U01431,2,2,2,1,0.0,0.0,34,Female,26-35,Low Activity
U01432,12,12,8,3,2266.34,188.86166666666668,17,Female,<18,Very High Activity
U01433,2,2,1,2,89.59,44.795,16,Female,<18,Low Activity
U01434,2,2,2,2,90.37,45.185,24,Male,18-25,Low Activity
U01435,13,13,10,3,1478.6599999999999,113.74307692307691,16,Male,<18,Very High Activity
U01436,2,2,2,2,0.0,0.0,34,Female,26-35,Low Activity
U01437,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U01438,4,4,3,2,37.89,9.4725,30,Female,26-35,Moderate Activity
U01439,1,1,1,1,327.99,327.99,22,Male,18-25,Low Activity
U01440,2,2,1,1,394.26,197.13,20,Female,18-25,Low Activity
U01441,1,1,1,1,327.99,327.99,24,Female,18-25,Low Activity
U01442,3,3,3,1,559.0999999999999,186.36666666666665,34,Female,26-35,Moderate Activity
U01443,2,2,2,2,0.0,0.0,17,Female,<18,Low Activity
U01444,2,2,2,2,436.29999999999995,218.14999999999998,29,Male,26-35,Low Activity
U01445,12,12,9,3,1584.32,132.02666666666667,29,Male,26-35,Very High Activity
U01446,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U01447,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U01448,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U01449,2,2,2,2,0.0,0.0,34,Male,26-35,Low Activity
U01450,11,11,8,3,1039.6299999999999,94.51181818181817,16,Female,<18,Very High Activity
U01451,11,11,7,3,906.41,82.40090909090908,17,Male,<18,Very High Activity
U01452,2,2,2,1,155.57,77.785,23,Male,18-25,Low Activity
U01453,2,2,2,2,0.0,0.0,17,Male,<18,Low Activity
U01454,2,2,2,2,0.0,0.0,18,Female,18-25,Low Activity
U01455,14,14,11,3,994.88,71.06285714285714,22,Female,18-25,Very High Activity
U01456,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01457,1,1,1,1,394.26,394.26,27,Male,26-35,Low Activity
U01458,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01459,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U01460,13,13,10,3,1634.62,125.74,32,Female,26-35,Very High Activity
U01461,1,1,1,1,327.99,327.99,16,Male,<18,Low Activity
U01462,1,1,1,1,212.39,212.39,27,Male,26-35,Low Activity
U01463,13,13,7,3,1219.22,93.78615384615385,30,Female,26-35,Very High Activity
U01464,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U01465,2,2,2,1,394.26,197.13,33,Male,26-35,Low Activity
U01466,2,2,2,1,0.0,0.0,22,Male,18-25,Low Activity
U01467,1,1,1,1,487.92,487.92,19,Female,18-25,Low Activity
U01468,2,2,2,2,299.57,149.785,28,Female,26-35,Low Activity
U01469,2,2,2,1,0.0,0.0,29,Female,26-35,Low Activity
U01470,2,2,2,1,415.51,207.755,28,Male,26-35,Low Activity
U01471,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U01472,12,12,8,3,1086.16,90.51333333333334,27,Female,26-35,Very High Activity
U01473,15,15,9,3,2381.73,158.782,17,Female,<18,Very High Activity
U01474,2,2,1,2,0.0,0.0,20,Male,18-25,Low Activity
U01475,15,15,9,3,1295.42,86.36133333333333,20,Male,18-25,Very High Activity
U01476,1,1,1,1,326.02,326.02,35,Female,26-35,Low Activity
U01477,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U01478,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01479,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U01480,1,1,1,1,0.78,0.78,20,Female,18-25,Low Activity
U01481,1,1,1,1,0.0,0.0,20,Male,18-25,Low Activity
U01482,2,2,2,1,490.9,245.45,17,Male,<18,Low Activity
U01483,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U01484,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01485,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U01486,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U01487,2,2,2,2,0.0,0.0,17,Female,<18,Low Activity
U01488,12,12,7,3,599.76,49.98,27,Male,26-35,Very High Activity
U01489,1,1,1,1,487.92,487.92,27,Male,26-35,Low Activity
U01490,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U01491,3,3,2,2,0.0,0.0,17,Female,<18,Moderate Activity
U01492,4,4,4,3,837.6099999999999,209.40249999999997,23,Female,18-25,Moderate Activity
U01493,1,1,1,1,415.51,415.51,18,Female,18-25,Low Activity
U01494,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U01495,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U01496,13,13,9,3,1683.07,129.46692307692308,22,Female,18-25,Very High Activity
U01497,13,13,9,3,837.6099999999999,64.43153846153845,35,Female,26-35,Very High Activity
U01498,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U01499,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01500,13,13,9,3,1002.27,77.09769230769231,15,Male,<18,Very High Activity
U01501,1,1,1,1,119.04,119.04,23,Male,18-25,Low Activity
U01502,1,1,1,1,57.32,57.32,28,Female,26-35,Low Activity
U01503,1,1,1,1,276.37,276.37,30,Female,26-35,Low Activity
U01504,1,1,1,1,472.28,472.28,31,Male,26-35,Low Activity
U01505,3,3,3,2,0.0,0.0,35,Male,26-35,Moderate Activity
U01506,15,15,9,3,1160.56,77.37066666666666,34,Male,26-35,Very High Activity
U01507,3,3,3,2,353.43,117.81,18,Female,18-25,Moderate Activity
U01508,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U01509,1,1,1,1,57.32,57.32,15,Female,<18,Low Activity
U01510,2,2,2,2,0.0,0.0,16,Female,<18,Low Activity
U01511,13,13,6,3,957.8900000000001,73.68384615384616,15,Male,<18,Very High Activity
U01512,12,12,8,3,1597.8600000000001,133.155,19,Male,18-25,Very High Activity
U01513,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U01514,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U01515,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01516,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U01517,14,14,10,3,1184.67,84.61928571428572,26,Male,26-35,Very High Activity
U01518,1,1,1,1,490.9,490.9,21,Male,18-25,Low Activity
U01519,2,2,2,2,0.0,0.0,16,Male,<18,Low Activity
U01520,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U01521,1,1,1,1,327.99,327.99,34,Female,26-35,Low Activity
U01522,14,14,8,3,461.27,32.94785714285714,31,Female,26-35,Very High Activity
U01523,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U01524,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U01525,2,2,2,1,347.48999999999995,173.74499999999998,32,Female,26-35,Low Activity
U01526,12,12,9,3,1765.17,147.0975,20,Male,18-25,Very High Activity
U01527,1,1,1,1,37.89,37.89,29,Female,26-35,Low Activity
U01528,14,14,10,3,2194.62,156.75857142857143,16,Male,<18,Very High Activity
U01529,3,3,3,3,0.0,0.0,19,Female,18-25,Moderate Activity
U01530,15,15,8,3,544.11,36.274,16,Male,<18,Very High Activity
U01531,14,14,8,3,623.0799999999999,44.505714285714284,30,Female,26-35,Very High Activity
U01532,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U01533,3,3,3,2,111.18,37.06,16,Female,<18,Moderate Activity
